title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The King,I) (2019),R,140," Biography, Drama, History            ",7.2,62        ,David Michôd,"['Tom Glynn-Carney, ', 'Gábor Czap, ', 'Tom Fisher, ', 'Edward Ashley', '']",91420,0
Anthropoid,2016),R,120," Action, Biography, Drama            ",7.2,0,Sean Ellis,"['Jamie Dornan, ', 'Cillian Murphy, ', 'Brian Caspe, ', 'Karel Hermánek Jr.', '']",44330,$2.96M
The Siege of Jadotville,2016),TV-MA,108," Action, Drama, History            ",7.2,0,Richie Smyth,"['Richard Lukunku, ', 'Danny Sapani, ', 'Andrew Stock, ', 'Mark Strong', '']",32943,0
Bajirao Mastani,2015),Not Rated,158," Action, Drama, History            ",7.2,0,Sanjay Leela Bhansali,"['Ranveer Singh, ', 'Deepika Padukone, ', 'Priyanka Chopra, ', 'Tanvi Azmi', '']",31534,$6.56M
'71,2014),R,99," Action, Crime, Drama            ",7.2,83        ,Yann Demange,"[""Jack O'Connell, "", 'Sam Reid, ', 'Sean Harris, ', 'Paul Popplewell', '']",51605,$1.27M
Unbroken,I) (2014),PG-13,137," Action, Biography, Drama            ",7.2,0,Angelina Jolie,"[""Jack O'Connell, "", 'Miyavi, ', 'Domhnall Gleeson, ', 'Garrett Hedlund', '']",150918,$115.64M
War Horse,2011),PG-13,146," Action, Adventure, Drama            ",7.2,72        ,Steven Spielberg,"['Jeremy Irvine, ', 'Emily Watson, ', 'David Thewlis, ', 'Benedict Cumberbatch', '']",147915,$79.88M
Defiance,I) (2008),R,137," Action, Drama, History            ",7.2,0,Edward Zwick,"['Daniel Craig, ', 'Liev Schreiber, ', 'Jamie Bell, ', 'Alexa Davalos', '']",138906,$28.64M
Che: Part One,2008),Not Rated,134," Biography, Drama, History            ",7.2,0,Steven Soderbergh,"['Julia Ormond, ', 'Benicio Del Toro, ', 'Oscar Isaac, ', 'Pablo Guevara', '']",44409,$1.73M
Mongol: The Rise of Genghis Khan,2007),R,126," Action, Biography, Drama            ",7.2,74        ,Sergei Bodrov,"['Tadanobu Asano, ', 'Amadu Mamadakov, ', 'Khulan Chuluun, ', 'Honglei Sun', '']",44812,$5.70M
Kingdom of Heaven,2005),R,144," Action, Adventure, Drama            ",7.2,63        ,Ridley Scott,"['Orlando Bloom, ', 'Eva Green, ', 'Liam Neeson, ', 'Martin Hancock', '']",268362,$47.40M
We Were Soldiers,2002),R,138," Action, Drama, History            ",7.2,65        ,Randall Wallace,"['Mel Gibson, ', 'Madeleine Stowe, ', 'Greg Kinnear, ', 'Sam Elliott', '']",131009,$78.12M
The Patriot,2000),R,165," Action, Drama, History            ",7.2,63        ,Roland Emmerich,"['Mel Gibson, ', 'Heath Ledger, ', 'Joely Richardson, ', 'Jason Isaacs', '']",255854,$113.33M
Cold Mountain,2003),R,154," Adventure, Drama, History            ",7.2,73        ,Anthony Minghella,"['Jude Law, ', 'Nicole Kidman, ', 'Renée Zellweger, ', 'Eileen Atkins', '']",140530,$95.64M
Michael Collins,1996),R,133," Biography, Drama, Thriller            ",7.2,0,Neil Jordan,"['Liam Neeson, ', 'Aidan Quinn, ', 'Julia Roberts, ', 'Ian Hart', '']",29698,$11.09M
Born on the Fourth of July,1989),R,145," Biography, Drama, War            ",7.2,75        ,Oliver Stone,"['Tom Cruise, ', 'Bryan Larkin, ', 'Raymond J. Barry, ', 'Caroline Kava', '']",98933,$70.00M
Allied,2016),R,124," Action, Drama, Romance            ",7.1,0,Robert Zemeckis,"['Brad Pitt, ', 'Marion Cotillard, ', 'Jared Harris, ', 'Vincent Ebrahim', '']",142870,$40.10M
The Railway Man,2013),R,116," Biography, Drama, Romance            ",7.1,0,Jonathan Teplitzky,"['Colin Firth, ', 'Nicole Kidman, ', 'Stellan Skarsgård, ', 'Jeremy Irvine', '']",37624,$4.44M
War Dogs,2016),R,114," Biography, Comedy, Crime            ",7.1,0,Todd Phillips,"['Jonah Hill, ', 'Miles Teller, ', 'Steve Lantz, ', 'Gregg Weiner', '']",181982,$43.03M
Valkyrie,2008),PG-13,121," Drama, History, Thriller            ",7.1,0,Bryan Singer,"['Tom Cruise, ', 'Bill Nighy, ', 'Carice van Houten, ', 'Kenneth Branagh', '']",229614,$83.08M
The Messenger,I) (2009),R,113," Drama, Romance, War            ",7.1,77        ,Oren Moverman,"['Ben Foster, ', 'Samantha Morton, ', 'Woody Harrelson, ', 'Jena Malone', '']",33992,$0.07M
Brothers,I) (2009),R,105," Action, Drama, Thriller            ",7.1,0,Jim Sheridan,"['Jake Gyllenhaal, ', 'Natalie Portman, ', 'Tobey Maguire, ', 'Sam Shepard', '']",112744,$28.50M
Flags of Our Fathers,2006),R,135," Action, Adventure, Drama            ",7.1,79        ,Clint Eastwood,"['Ryan Phillippe, ', 'Barry Pepper, ', 'Joseph Cross, ', 'Jesse Bradford', '']",117970,$33.60M
Three Kings,1999),R,114," Action, Adventure, Comedy            ",7.1,82        ,David O. Russell,"['George Clooney, ', 'Mark Wahlberg, ', 'Ice Cube, ', 'Spike Jonze', '']",160697,$60.65M
Seven Years in Tibet,1997),PG-13,136," Adventure, Biography, Drama            ",7.1,0,Jean-Jacques Annaud,"['Brad Pitt, ', 'David Thewlis, ', 'BD Wong, ', 'Mako', '']",130656,$37.96M
Casualties of War,1989),R,113," Action, Crime, Drama            ",7.1,75        ,Brian De Palma,"['Michael J. Fox, ', 'Sean Penn, ', 'Don Harvey, ', 'John C. Reilly', '']",41327,$18.67M
Greyhound,2020),PG-13,91," Action, Drama, History            ",7.0,64        ,Aaron Schneider,"['Tom Hanks, ', 'Elisabeth Shue, ', 'Stephen Graham, ', 'Matt Helm', '']",70964,0
Padmaavat,2018),Not Rated,164," Drama, History, Romance            ",7.0,63        ,Sanjay Leela Bhansali,"['Deepika Padukone, ', 'Ranveer Singh, ', 'Shahid Kapoor, ', 'Aditi Rao Hydari', '']",27826,$11.85M
The Water Diviner,2014),R,111," Drama, History, War            ",7.0,0,Russell Crowe,"['Russell Crowe, ', 'Olga Kurylenko, ', 'Jai Courtney, ', 'Isabel Lucas', '']",71887,$4.19M
The Zookeeper's Wife,2017),PG-13,127," Biography, Drama, History            ",7.0,0,Niki Caro,"['Jessica Chastain, ', 'Johan Heldenbergh, ', 'Daniel Brühl, ', 'Timothy Radford', '']",38995,$17.45M
Tropic Thunder,2008),R,107," Action, Comedy, War            ",7.0,71        ,Ben Stiller,"['Ben Stiller, ', 'Jack Black, ', 'Robert Downey Jr., ', 'Jeff Kahn', '']",380067,$110.52M
The Warlords,2007),R,126," Action, Adventure, Drama            ",7.0,70        ,"Peter Ho-Sun Chan, ","['    Stars:', 'Jet Li, ', 'Andy Lau, ', 'Takeshi Kaneshiro, ', 'Jinglei Xu']",25823,$0.13M
Jarhead,2005),R,125," Action, Biography, Drama            ",7.0,0,Sam Mendes,"['Jake Gyllenhaal, ', 'Jamie Foxx, ', 'Lucas Black, ', 'Scott MacDonald', '']",176324,$62.66M
The Quiet American,2002),R,101," Drama, Romance, Thriller            ",7.0,84        ,Phillip Noyce,"['Michael Caine, ', 'Brendan Fraser, ', 'Thi Hai Yen Do, ', 'Rade Serbedzija', '']",27268,$12.99M
Kundun,1997),PG-13,134," Biography, Drama, History            ",7.0,74        ,Martin Scorsese,"['Tenzin Thuthob Tsarong, ', 'Gyurme Tethong, ', 'Tulku Jamyang Kunga Tenzin, ', 'Tenzin Yeshi Paichang', '']",26465,$5.53M
Outlaw King,2018),R,121," Action, Biography, Drama            ",6.9,0,David Mackenzie,"['Chris Pine, ', 'Stephen Dillane, ', 'Rebecca Robin, ', 'Billy Howle', '']",61217,0
Camp X-Ray,2014),R,117," Drama, War            ",6.9,0,Peter Sattler,"['Kristen Stewart, ', 'Payman Maadi, ', 'Lane Garrison, ', 'Tara Holt', '']",39485,$0.01M
Legend of the Guardians: The Owls of Ga'Hoole,2010),PG,97," Animation, Action, Adventure            ",6.9,0,Zack Snyder,"['Jim Sturgess, ', 'Hugo Weaving, ', 'David Wenham, ', 'Emily Barclay', '']",78258,$55.68M
Free State of Jones,2016),R,139," Action, Biography, Drama            ",6.9,0,Gary Ross,"['Matthew McConaughey, ', 'Gugu Mbatha-Raw, ', 'Mahershala Ali, ', 'Keri Russell', '']",53176,$20.76M
Che: Part Two,2008),Not Rated,135," Biography, Drama, History            ",6.9,64        ,Steven Soderbergh,"['Demián Bichir, ', 'Rodrigo Santoro, ', 'Benicio Del Toro, ', 'Catalina Sandino Moreno', '']",32362,0
Tigerland,2000),R,101," Drama, War            ",6.9,0,Joel Schumacher,"['Colin Farrell, ', 'Matthew Davis, ', 'Clifton Collins Jr., ', 'Tom Guiry', '']",38109,$0.14M
Memphis Belle,1990),PG-13,107," Action, Drama, War            ",6.9,0,Michael Caton-Jones,"['Matthew Modine, ', 'Eric Stoltz, ', 'Tate Donovan, ', 'D.B. Sweeney', '']",26916,$27.44M
Heartbreak Ridge,1986),R,130," Drama, War            ",6.9,0,Clint Eastwood,"['Clint Eastwood, ', 'Marsha Mason, ', 'Everett McGill, ', 'Moses Gunn', '']",39926,$42.72M
Stripes,1981),R,106," Comedy, War            ",6.9,68        ,Ivan Reitman,"['Bill Murray, ', 'John Candy, ', 'Harold Ramis, ', 'Warren Oates', '']",66114,$85.30M
Tolkien,2019),PG-13,112," Biography, Drama, Romance            ",6.8,0,Dome Karukoski,"['Nicholas Hoult, ', 'Lily Collins, ', 'Colm Meaney, ', 'Derek Jacobi', '']",33813,$4.54M
Green Zone,2010),R,115," Action, Drama, Thriller            ",6.8,63        ,Paul Greengrass,"['Matt Damon, ', 'Jason Isaacs, ', 'Greg Kinnear, ', 'Igal Naor', '']",130135,$35.05M
Elizabeth: The Golden Age,2007),PG-13,114," Biography, Drama, History            ",6.8,0,Shekhar Kapur,"['Cate Blanchett, ', 'Clive Owen, ', 'Geoffrey Rush, ', 'Jordi Mollà', '']",68044,$16.29M
Tristan + Isolde,2006),PG-13,125," Action, Drama, Romance            ",6.8,0,Kevin Reynolds,"['James Franco, ', 'Sophia Myles, ', 'Rufus Sewell, ', ""David O'Hara"", '']",50632,$14.73M
Midway,2019),PG-13,138," Action, Adventure, Drama            ",6.7,0,Roland Emmerich,"['Ed Skrein, ', 'Patrick Wilson, ', 'Woody Harrelson, ', 'Luke Evans', '']",68158,0
Max,I) (2015),PG,111," Adventure, Drama, Family            ",6.7,0,Boaz Yakin,"['Thomas Haden Church, ', 'Josh Wiggins, ', 'Luke Kleintank, ', 'Lauren Graham', '']",25819,$42.65M
Conquest 1453,2012),Not Rated,162," Action, Drama, History            ",6.7,0,Faruk Aksoy,"['Devrim Evin, ', 'Ibrahim Celikkol, ', 'Dilek Serbest, ', 'Cengiz Coskun', '']",56796,$0.07M
Seraphim Falls,2006),R,115," Action, Drama, Thriller            ",6.7,62        ,David Von Ancken,"['Pierce Brosnan, ', 'Liam Neeson, ', 'Anjelica Huston, ', 'Michael Wincott', '']",29840,$0.42M
K-19: The Widowmaker,2002),PG-13,138," Drama, History, Thriller            ",6.7,0,Kathryn Bigelow,"['Harrison Ford, ', 'Sam Spruell, ', 'Peter Stebbings, ', 'Christian Camargo', '']",59918,$35.17M
Victory,1981),PG,116," Drama, Sport, War            ",6.7,0,John Huston,"['Michael Caine, ', 'Sylvester Stallone, ', 'Pelé, ', 'Bobby Moore', '']",27960,$10.85M
Operation Finale,2018),PG-13,122," Biography, Drama, History            ",6.6,0,Chris Weitz,"['Oscar Isaac, ', 'Ben Kingsley, ', 'Mélanie Laurent, ', 'Lior Raz', '']",34025,$17.61M
Overlord,2018),R,110," Action, Adventure, Horror            ",6.6,0,Julius Avery,"['Jovan Adepo, ', 'Wyatt Russell, ', 'Mathilde Ollivier, ', 'Pilou Asbæk', '']",87276,$21.70M
Whiskey Tango Foxtrot,2016),R,112," Biography, Comedy, Drama            ",6.6,0,"Glenn Ficarra, ","['    Stars:', 'Tina Fey, ', 'Margot Robbie, ', 'Martin Freeman, ', 'Alfred Molina']",49906,$23.05M
Macbeth,I) (2015),R,113," Drama, History, War            ",6.6,71        ,Justin Kurzel,"['Michael Fassbender, ', 'Marion Cotillard, ', 'Jack Madigan, ', 'Frank Madigan', '']",53170,$1.11M
The Grandmaster,2013),PG-13,130," Action, Biography, Drama            ",6.6,73        ,Kar-Wai Wong,"['Tony Chiu-Wai Leung, ', 'Ziyi Zhang, ', 'Jin Zhang, ', 'Chen Chang', '']",31783,$6.59M
12 Strong,2018),R,130," Action, Drama, History            ",6.6,0,Nicolai Fuglsig,"['Chris Hemsworth, ', 'Michael Shannon, ', 'Michael Peña, ', 'Navid Negahban', '']",68862,$45.50M
A Mighty Heart,2007),R,108," Biography, Drama, History            ",6.6,74        ,Michael Winterbottom,"['Angelina Jolie, ', 'Dan Futterman, ', 'Irrfan Khan, ', 'Archie Panjabi', '']",26841,$9.18M
Australia,2008),PG-13,165," Adventure, Comedy, Drama            ",6.6,0,Baz Luhrmann,"['Nicole Kidman, ', 'Hugh Jackman, ', 'Shea Adams, ', 'Eddie Baroo', '']",119631,$49.55M
Tears of the Sun,2003),R,121," Action, Drama, Thriller            ",6.6,0,Antoine Fuqua,"['Bruce Willis, ', 'Cole Hauser, ', 'Monica Bellucci, ', 'Eamonn Walker', '']",113110,$43.73M
U-571,2000),PG-13,116," Action, War            ",6.6,62        ,Jonathan Mostow,"['Matthew McConaughey, ', 'Bill Paxton, ', 'Harvey Keitel, ', 'Jon Bon Jovi', '']",78057,$77.09M
Courage Under Fire,1996),R,116," Action, Drama, Mystery            ",6.6,77        ,Edward Zwick,"['Denzel Washington, ', 'Meg Ryan, ', 'Lou Diamond Phillips, ', 'Michael Moriarty', '']",50610,$59.03M
Da 5 Bloods,2020),R,154," Adventure, Drama, War            ",6.5,82        ,Spike Lee,"['Delroy Lindo, ', 'Jonathan Majors, ', 'Clarke Peters, ', 'Norm Lewis', '']",41325,0
Imperium,2016),R,109," Biography, Crime, Drama            ",6.5,68        ,Daniel Ragussis,"['Daniel Radcliffe, ', 'Toni Collette, ', 'Tracy Letts, ', 'Sam Trammell', '']",42601,0
The Promise,II) (2016,PG-13,133," Action, Adventure, Drama            ",6.5,0,Terry George,"['Oscar Isaac, ', 'Charlotte Le Bon, ', 'Christian Bale, ', 'Daniel Giménez Cacho', '']",173105,0
How I Live Now,2013),R,101," Action, Drama, Romance            ",6.5,0,Kevin Macdonald,"['Saoirse Ronan, ', 'Tom Holland, ', 'George MacKay, ', 'Harley Bird', '']",28409,$0.06M
Act of Valor,2012),R,110," Action, Adventure, Thriller            ",6.5,0,"Mike McCoy, ","['    Stars:', 'Alex Veadov, ', 'Roselyn Sanchez, ', 'Nestor Serrano, ', 'Rorke Denver']",66635,$70.01M
The Lucky One,2012),PG-13,101," Drama, Mystery, Romance            ",6.5,0,Scott Hicks,"['Zac Efron, ', 'Taylor Schilling, ', 'Blythe Danner, ', 'Riley Thomas Stewart', '']",102040,$60.46M
Flyboys,2006),PG-13,140," Action, Drama, History            ",6.5,0,Tony Bill,"['James Franco, ', 'Jean Reno, ', 'Jennifer Decker, ', 'Scott Hazell', '']",41353,$13.08M
Beyond Borders,2003),R,127," Adventure, Drama, Romance            ",6.5,0,Martin Campbell,"['Clive Owen, ', 'Angelina Jolie, ', 'Linus Roache, ', 'Teri Polo', '']",26173,$4.43M
The Four Feathers,2002),PG-13,132," Action, Adventure, Drama            ",6.5,0,Shekhar Kapur,"['Heath Ledger, ', 'Wes Bentley, ', 'Kate Hudson, ', 'Mohamed Bouich', '']",32740,$18.31M
Centurion,2010),R,97," Action, Drama, History            ",6.4,62        ,Neil Marshall,"['Michael Fassbender, ', 'Dominic West, ', 'Olga Kurylenko, ', 'Andreas Wisniewski', '']",78591,$0.12M
The Sum of All Fears,2002),PG-13,124," Action, Drama, Thriller            ",6.4,0,Phil Alden Robinson,"['Ben Affleck, ', 'Morgan Freeman, ', 'Ian Mongrain, ', 'Russell Bobbitt', '']",105156,$118.91M
Rules of Engagement,2000),R,128," Drama, Thriller, War            ",6.4,0,William Friedkin,"['Tommy Lee Jones, ', 'Samuel L. Jackson, ', 'Guy Pearce, ', 'Ben Kingsley', '']",44573,$61.34M
Behind Enemy Lines,2001),PG-13,106," Action, Drama, Thriller            ",6.4,0,John Moore,"['Gene Hackman, ', 'Owen Wilson, ', 'Gabriel Macht, ', 'Charles Malik Whitfield', '']",98998,$59.07M
The Messenger: The Story of Joan of Arc,1999),R,148," Adventure, Biography, Drama            ",6.4,0,Luc Besson,"['Milla Jovovich, ', 'John Malkovich, ', 'Rab Affleck, ', 'Stéphane Algoud', '']",64197,$14.28M
The Beguiled,2017),R,93," Drama, Thriller, War            ",6.3,77        ,Sofia Coppola,"['Nicole Kidman, ', 'Kirsten Dunst, ', 'Elle Fanning, ', 'Colin Farrell', '']",52696,$10.58M
Dear John,I) (2010),PG-13,108," Drama, Romance, War            ",6.3,0,Lasse Hallström,"['Channing Tatum, ', 'Amanda Seyfried, ', 'Richard Jenkins, ', 'Henry Thomas', '']",139758,$80.01M
Dracula Untold,2014),PG-13,92," Action, Drama, Fantasy            ",6.3,0,Gary Shore,"['Luke Evans, ', 'Dominic Cooper, ', 'Sarah Gadon, ', 'Art Parkinson', '']",181048,$56.28M
King Arthur,2004),PG-13,126," Action, Adventure, Drama            ",6.3,0,Antoine Fuqua,"['Clive Owen, ', 'Stephen Dillane, ', 'Keira Knightley, ', 'Ioan Gruffudd', '']",160024,$51.88M
Hart's War,2002),R,125," Drama, War            ",6.3,0,Gregory Hoblit,"['Bruce Willis, ', 'Colin Farrell, ', 'Terrence Howard, ', 'Cole Hauser', '']",50921,$19.08M
Last Knights,2015),R,115," Action, Drama, History            ",6.2,0,Kazuaki Kiriya,"['Clive Owen, ', 'Morgan Freeman, ', 'Aksel Hennie, ', 'Payman Maadi', '']",40604,0
"Tomorrow, When the War Began",2010),R,104," Action, Adventure, Drama            ",6.2,0,Stuart Beattie,"['Caitlin Stasey, ', 'Rachel Hurd-Wood, ', 'Lincoln Lewis, ', 'Deniz Akdeniz', '']",30283,0
The Men Who Stare at Goats,2009),R,94," Comedy, War            ",6.2,0,Grant Heslov,"['Ewan McGregor, ', 'George Clooney, ', 'Kevin Spacey, ', 'Jeff Bridges', '']",127356,$32.42M
The Eagle,2011),PG-13,114," Action, Adventure, Drama            ",6.2,0,Kevin Macdonald,"['Channing Tatum, ', 'Jamie Bell, ', 'Donald Sutherland, ', 'István Göz', '']",65912,$19.49M
Lions for Lambs,2007),R,92," Crime, Drama, Mystery            ",6.2,0,Robert Redford,"['Tom Cruise, ', 'Meryl Streep, ', 'Robert Redford, ', 'Michael Peña', '']",47578,$15.00M
Hannibal Rising,2007),R,121," Action, Adventure, Crime            ",6.2,0,Peter Webber,"['Gaspard Ulliel, ', 'Rhys Ifans, ', 'Li Gong, ', 'Aaran Thomas', '']",104373,$27.67M
Pearl Harbor,2001),PG-13,183," Action, Drama, History            ",6.2,0,Michael Bay,"['Ben Affleck, ', 'Kate Beckinsale, ', 'Josh Hartnett, ', 'William Lee Scott', '']",312801,$198.54M
The Monuments Men,2014),PG-13,118," Comedy, Drama, History            ",6.1,0,George Clooney,"['George Clooney, ', 'Matt Damon, ', 'Bill Murray, ', 'Cate Blanchett', '']",125305,$78.03M
Nanny McPhee Returns,2010),PG,109," Comedy, Family, Fantasy            ",6.1,0,Susanna White,"['Emma Thompson, ', 'Maggie Gyllenhaal, ', 'Ralph Fiennes, ', 'Oscar Steer', '']",28843,$29.20M
Coriolanus,2011),R,123," Drama, Thriller, War            ",6.1,79        ,Ralph Fiennes,"['Ralph Fiennes, ', 'Gerard Butler, ', 'Brian Cox, ', 'Lubna Azabal', '']",31110,$0.76M
Ironclad,2011),R,121," Action, Drama, History            ",6.1,0,Jonathan English,"['Paul Giamatti, ', 'Jason Flemyng, ', 'Brian Cox, ', 'James Purefoy', '']",40382,0
Windtalkers,2002),R,134," Action, Drama, War            ",6.1,0,John Woo,"['Nicolas Cage, ', 'Adam Beach, ', 'Peter Stormare, ', 'Noah Emmerich', '']",65734,$40.91M
War Machine,2017),TV-MA,122," Comedy, Drama, War            ",6.0,0,David Michôd,"['Brad Pitt, ', 'Daniel Betts, ', 'John Magaro, ', 'Emory Cohen', '']",42274,0
G.I. Jane,1997),R,125," Action, Drama, War            ",6.0,62        ,Ridley Scott,"['Demi Moore, ', 'Viggo Mortensen, ', 'Anne Bancroft, ', 'Jason Beghe', '']",73638,$48.17M
Red Tails,2012),PG-13,125," Action, Drama, History            ",5.9,0,Anthony Hemingway,"['Cuba Gooding Jr., ', 'Gerald McRaney, ', 'David Oyelowo, ', 'Andre Royo', '']",33630,$49.88M
Captain Corelli's Mandolin,2001),R,131," Drama, Music, Romance            ",5.9,0,John Madden,"['Nicolas Cage, ', 'Penélope Cruz, ', 'John Hurt, ', 'Christian Bale', '']",33045,$25.54M
Air America,1990),R,113," Action, Comedy, War            ",5.8,0,Roger Spottiswoode,"['Mel Gibson, ', 'Robert Downey Jr., ', 'Nancy Travis, ', 'Ken Jenkins', '']",27088,$31.05M
1941,1979),PG,118," Action, Comedy, War            ",5.8,0,Steven Spielberg,"['John Belushi, ', 'Dan Aykroyd, ', 'Treat Williams, ', 'Nancy Allen', '']",31524,$31.76M
Timeline,2003),PG-13,116," Action, Adventure, Sci-Fi            ",5.7,0,Richard Donner,"['Paul Walker, ', 'Gerard Butler, ', 'Billy Connolly, ', ""Frances O'Connor"", '']",60503,$19.48M
Alexander,2004),R,175," Action, Biography, Drama            ",5.6,0,Oliver Stone,"['Colin Farrell, ', 'Anthony Hopkins, ', 'Rosario Dawson, ', 'Angelina Jolie', '']",163050,$34.30M
The Last Legion,2007),PG-13,101," Action, Adventure, War            ",5.4,0,Doug Lefler,"['Colin Firth, ', 'Ben Kingsley, ', 'Aishwarya Rai Bachchan, ', 'Peter Mullan', '']",34297,$5.93M
Pathfinder,2007),R,99," Action, Adventure, Drama            ",5.4,0,Marcus Nispel,"['Karl Urban, ', 'Clancy Brown, ', 'Moon Bloodgood, ', 'Russell Means', '']",42791,$10.23M
The Mummy: Tomb of the Dragon Emperor,2008),PG-13,112," Action, Adventure, Fantasy            ",5.2,0,Rob Cohen,"['Brendan Fraser, ', 'Jet Li, ', 'Maria Bello, ', 'Michelle Yeoh', '']",151636,$102.49M
The Hills Have Eyes 2,2007),R,89," Action, Adventure, Horror            ",5.1,0,Martin Weisz,"['Daniella Alonso, ', 'Jacob Vargas, ', 'Michael Bailey Smith, ', 'Cécile Breccia', '']",61008,$20.80M
The Legend of Tomiris,2019),TV-14,156," Action, Drama, History            ",4.7,0,Akan Satayev,"['Almira Tursyn, ', 'Adil Akhmetov, ', 'Erkebulan Dairov, ', 'Berik Aytzhanov', '']",35319,0
In the Land of Blood and Honey,2011),R,127," Drama, Romance, War            ",4.5,0,Angelina Jolie,"['Zana Marjanovic, ', 'Goran Kostic, ', 'Rade Serbedzija, ', 'Vanessa Glodjo', '']",33438,$0.30M
In the Name of the King: A Dungeon Siege Tale,2007),PG-13,127," Action, Adventure, Fantasy            ",3.8,0,Uwe Boll,"['Jason Statham, ', 'Ron Perlman, ', 'Ray Liotta, ', 'Leelee Sobieski', '']",44555,$4.54M
